Repository URL,Pull Request URL,PR Title,Total Interesting Keywords,"""Promise"" Occurrances","""Async"" Occurrances","""Await"" Occurrances",Files Changed,Lines Changed,PR Creation Date
https://api.github.com/repos/ampproject/amphtml,https://github.com/ampproject/amphtml/pull/38197,✨ [bento-mega-menu] Implemented bento mega menu,15,1,9,5,30,1739,2022-05-13T20:55:30Z
https://api.github.com/repos/Automattic/mongoose,https://github.com/Automattic/mongoose/pull/12716,fix(cursor): make `eachAsync()` avoid modifying batch when mixing `parallel` and `batchSize`,15,5,5,5,2,168,2022-11-22T21:00:11Z
https://api.github.com/repos/tulios/kafkajs,https://github.com/tulios/kafkajs/pull/1532,Ensure checkPendingRequests is run when the throttle delay is marginal,15,2,6,7,3,66,2023-02-17T23:02:03Z
https://api.github.com/repos/cozy/cozy-drive,https://github.com/cozy/cozy-drive/pull/2940,test(FilesViewer): Skip flaky test,15,1,5,9,1,2,2023-07-24T08:00:22Z
https://api.github.com/repos/DataDog/dd-trace-js,https://github.com/DataDog/dd-trace-js/pull/4062,[ci-visibility] Fix ci visibility tests,15,6,4,5,2,28,2024-02-14T15:51:04Z
https://api.github.com/repos/codecov/gazebo,https://github.com/codecov/gazebo/pull/2701,fix: Fix flaky test in useMyOrganizations.spec.tsx,15,0,7,8,1,3,2024-03-14T14:53:20Z
https://api.github.com/repos/adyen-examples/adyen-testing-suite,https://github.com/adyen-examples/adyen-testing-suite/pull/92,Giving test case: update button selector,15,0,1,14,1,2,2024-09-18T14:39:12Z
https://api.github.com/repos/alphagov/govuk-e2e-tests,https://github.com/alphagov/govuk-e2e-tests/pull/173,Fix flaky Publisher test,15,0,2,13,1,7,2025-04-09T18:10:31Z
https://api.github.com/repos/magento/pwa-studio,https://github.com/magento/pwa-studio/pull/743,Replace waait with wait-for-expect,14,0,7,7,5,64,2019-01-10T21:26:52Z
https://api.github.com/repos/NetsBlox/Snap--Build-Your-Own-Blocks,https://github.com/NetsBlox/Snap--Build-Your-Own-Blocks/pull/771,764 flaky test p1,14,1,3,10,5,109,2019-01-23T20:21:07Z
https://api.github.com/repos/ampproject/amphtml,https://github.com/ampproject/amphtml/pull/21390,[amp-list] Fix race condition on access to this.loadMoreService_,14,4,5,5,3,260,2019-03-12T22:52:42Z
https://api.github.com/repos/parse-community/parse-server,https://github.com/parse-community/parse-server/pull/5670,Flaky Tests,14,3,4,7,1,6,2019-06-12T00:27:04Z
https://api.github.com/repos/DataDog/dd-trace-js,https://github.com/DataDog/dd-trace-js/pull/990,fix fs tests randomly failing in build,14,1,6,7,1,5,2020-06-18T23:27:32Z
https://api.github.com/repos/ptrickney/amphtml,https://github.com/ptrickney/amphtml/pull/4,Update from AMP,14,12,0,0,30,653,2020-07-27T15:50:50Z
https://api.github.com/repos/kuzzleio/kuzzle,https://github.com/kuzzleio/kuzzle/pull/1767,Fix NPM package files,14,0,11,3,18,402,2020-08-19T13:07:56Z
https://api.github.com/repos/webpack/webpack-dev-server,https://github.com/webpack/webpack-dev-server/pull/2838,test: fix jest usage and add retry,14,2,4,8,8,3530,2020-11-16T16:40:55Z
https://api.github.com/repos/kiyanaw/kiyanaw-backend,https://github.com/kiyanaw/kiyanaw-backend/pull/79,Overwrite region bug,14,4,6,4,4,57,2021-01-10T22:09:49Z
https://api.github.com/repos/ampproject/amphtml,https://github.com/ampproject/amphtml/pull/32814,✅  [amp-vimeo] add unit tests,14,1,6,7,1,29,2021-02-22T23:04:22Z
https://api.github.com/repos/ampproject/amphtml,https://github.com/ampproject/amphtml/pull/32934,✅ [`amp-minute-media-player`] Add more tests to improve code coverage.,14,0,7,7,1,161,2021-02-25T21:51:04Z
https://api.github.com/repos/cypress-io/cypress,https://github.com/cypress-io/cypress/pull/15292,feat(deps): update dependency electron to version 12.x 🌟,14,12,1,1,30,375,2021-03-02T20:03:23Z
https://api.github.com/repos/ampproject/amphtml,https://github.com/ampproject/amphtml/pull/35633,Perform Chrome version check to enable highlighting using text fragments,14,8,3,3,2,66,2021-08-11T23:49:29Z
https://api.github.com/repos/ministryofjustice/hmpps-manage-users,https://github.com/ministryofjustice/hmpps-manage-users/pull/246,DT-2441 Typo and attempt to fix flacky test,14,0,7,7,2,5,2021-09-13T14:15:16Z
https://api.github.com/repos/ampproject/amphtml,https://github.com/ampproject/amphtml/pull/36044,fix test failures for Chrome 93,14,8,3,3,1,152,2021-09-13T18:42:39Z
https://api.github.com/repos/1024pix/pix,https://github.com/1024pix/pix/pull/3714,[TECH] Forcer l'ordre de la requête pour éviter les flaky tests (PIX-3822).,14,0,5,9,2,9,2021-11-09T12:50:29Z
https://api.github.com/repos/aws-samples/amazon-sumerian-hosts,https://github.com/aws-samples/amazon-sumerian-hosts/pull/99,Remove broken tests,14,10,2,2,2,24,2022-03-30T17:56:30Z
https://api.github.com/repos/WordPress/gutenberg,https://github.com/WordPress/gutenberg/pull/41106,Rewrite flaky tests reporter into its own package,14,0,5,9,26,2315,2022-05-17T09:38:55Z
https://api.github.com/repos/okta/okta-signin-widget,https://github.com/okta/okta-signin-widget/pull/2807,Fix english leak test,14,0,2,12,3,50,2022-09-23T22:53:01Z
https://api.github.com/repos/tbf-challenge/teamwork-be,https://github.com/tbf-challenge/teamwork-be/pull/303,fixed flaky test for tags,14,0,7,7,2,77,2022-11-06T20:06:45Z
https://api.github.com/repos/adobecom/milo,https://github.com/adobecom/milo/pull/1242,MWPW-135676 Inline Fragments,14,0,6,8,6,370,2023-09-08T18:47:04Z
https://api.github.com/repos/codecov/gazebo,https://github.com/codecov/gazebo/pull/2431,feat: Update indirect changed tab with components selector,14,0,4,10,4,194,2023-11-29T16:37:58Z
https://api.github.com/repos/DataDog/dd-trace-js,https://github.com/DataDog/dd-trace-js/pull/4518,[test-visibility] Flaky test retries for cypress,14,4,4,6,7,241,2024-07-16T14:54:07Z
https://api.github.com/repos/DataDog/dd-trace-js,https://github.com/DataDog/dd-trace-js/pull/4523,[test-visibility] Improve debugging of cypress flaky test,14,4,4,6,1,16,2024-07-17T16:07:14Z
https://api.github.com/repos/Hylozoic/hylo-evo,https://github.com/Hylozoic/hylo-evo/pull/1686,Evo 1681 fix component changing an uncontrolled input warning,14,0,3,11,3,18,2024-08-15T01:56:14Z
microsoft/playwright,https://github.com/microsoft/playwright/pull/35106,feat: implement fixmeinci modifier to conditionally skip tests in CI environments,14,0,10,4,5,324,2025-03-09T05:22:03Z
https://api.github.com/repos/parcel-bundler/parcel,https://github.com/parcel-bundler/parcel/pull/2787,Cherry-pick fixes from master for flaky tests and others,13,2,4,7,28,389,2019-03-13T17:17:55Z
https://api.github.com/repos/molgenis/molgenis-frontend,https://github.com/molgenis/molgenis-frontend/pull/311,fix: flaky test,13,0,6,7,1,1,2020-06-15T14:47:23Z
https://api.github.com/repos/ampproject/amphtml,https://github.com/ampproject/amphtml/pull/32937,Fix unit tests for amp-viewer-integration,13,9,2,2,2,413,2021-02-25T22:13:46Z
https://api.github.com/repos/OctoFarm/OctoFarm,https://github.com/OctoFarm/OctoFarm/pull/568,Bugfix/567 heatmap race condition,13,0,5,8,12,237,2021-05-12T12:39:13Z
https://api.github.com/repos/department-of-veterans-affairs/vets-website,https://github.com/department-of-veterans-affairs/vets-website/pull/18129,Skip flaky test,13,0,4,9,1,2,2021-08-04T19:28:42Z
https://api.github.com/repos/sc-forks/solidity-coverage,https://github.com/sc-forks/solidity-coverage/pull/681,Fix hardhat_reset (#667) and add unit tests,13,0,5,8,8,4983,2022-01-14T21:32:14Z
https://api.github.com/repos/ampproject/amphtml,https://github.com/ampproject/amphtml/pull/37965,✨  [amp-animation] Adds a new attr that allows to override pan scaling factor.,13,1,3,9,7,125,2022-03-26T17:02:39Z
https://api.github.com/repos/nearform/mercurius-federation-info-graphiql-plugin,https://github.com/nearform/mercurius-federation-info-graphiql-plugin/pull/160,feat: adding playwright,13,0,1,12,7,153,2023-01-11T11:05:28Z
https://api.github.com/repos/MetaMask/metamask-extension,https://github.com/MetaMask/metamask-extension/pull/20366,uses the asertInAnyOrder helper to fix flaky test cases,13,1,3,9,1,374,2023-08-02T16:47:52Z
https://api.github.com/repos/percy/cli,https://github.com/percy/cli/pull/1793,Fixing Race Condition incase of Screenshot Cmd,13,0,7,6,3,134,2024-11-25T13:26:17Z
https://api.github.com/repos/percy/cli,https://github.com/percy/cli/pull/1842,🐛 fix for PERCY_GZIP flag,13,0,7,6,4,223,2025-01-10T08:59:13Z
https://api.github.com/repos/ONSdigital/eq-author-app,https://github.com/ONSdigital/eq-author-app/pull/151,Refactor section introduction into its own entity in both front-end and API.,12,4,4,4,30,1257,2019-01-24T09:21:34Z
https://api.github.com/repos/Viralize/amphtml,https://github.com/Viralize/amphtml/pull/15,Alignment from Google repo,12,12,0,0,30,812,2020-09-11T08:16:40Z
https://api.github.com/repos/department-of-veterans-affairs/vets-website,https://github.com/department-of-veterans-affairs/vets-website/pull/14453,skip flaky tests for now,12,0,4,8,1,2,2020-10-01T20:58:01Z
https://api.github.com/repos/devbridge/test-juggler,https://github.com/devbridge/test-juggler/pull/77,74 fix flaky test,12,0,4,8,1,10,2020-11-18T07:13:26Z
https://api.github.com/repos/netlify/cli,https://github.com/netlify/cli/pull/1748,test(http-agent): fix flaky test,12,1,5,6,1,9,2021-01-15T11:55:11Z
https://api.github.com/repos/senecajs/seneca-vote,https://github.com/senecajs/seneca-vote/pull/19,Reproduce the race condition,12,1,7,4,3,114,2021-04-13T14:26:08Z
https://api.github.com/repos/cypress-io/cypress,https://github.com/cypress-io/cypress/pull/16586,chore: do not remove fixtures until project is closed,12,10,1,1,1,17,2021-05-19T14:03:25Z
https://api.github.com/repos/americanexpress/one-app,https://github.com/americanexpress/one-app/pull/534,fix(helmet): fixes race condition with react-helmet,12,4,4,4,3,51,2021-07-16T15:27:33Z
https://api.github.com/repos/mozilla/fxa,https://github.com/mozilla/fxa/pull/13837,task(admin-panel): Clean up and fix flaky tests,12,1,4,7,3,441,2022-08-02T16:31:31Z
https://api.github.com/repos/lvce-editor/lvce-editor,https://github.com/lvce-editor/lvce-editor/pull/280,fix e2e test race condition in quick pick command when selecting item…,12,0,4,8,2,131,2022-08-22T12:36:29Z
https://api.github.com/repos/ssbc/ssb-meta-feeds,https://github.com/ssbc/ssb-meta-feeds/pull/110,fix branchStream to restart after box2 decryption,12,2,1,9,3,158,2022-11-15T15:31:13Z
https://api.github.com/repos/department-of-veterans-affairs/vets-website,https://github.com/department-of-veterans-affairs/vets-website/pull/22791,10-10 | Mark VAMedicalCenter Flaky Tests with Skip,12,0,6,6,2,20,2022-11-29T17:59:48Z
https://api.github.com/repos/videojs/http-streaming,https://github.com/videojs/http-streaming/pull/1374,Fix: CMAF HLS. Source buffer change type is called with wrong codecs sometimes when append segment without init data because of a race condition.,12,7,5,0,3,61,2023-02-24T07:27:08Z
https://api.github.com/repos/videojs/http-streaming,https://github.com/videojs/http-streaming/pull/1375,Fix: CMAF HLS. Source buffer change type is called with wrong codecs sometimes when append segment without init data because of a race condition.,12,7,5,0,3,61,2023-02-24T20:16:53Z
https://api.github.com/repos/Brightspace/test-reporting-node,https://github.com/Brightspace/test-reporting-node/pull/46,fix: flaky test count,12,4,4,4,7,38,2024-01-11T15:50:21Z
https://api.github.com/repos/bldrs-ai/Share,https://github.com/bldrs-ai/Share/pull/1177,Refactor hash state system,12,0,6,6,30,494,2024-05-08T14:48:55Z
https://api.github.com/repos/MetaMask/metamask-extension,https://github.com/MetaMask/metamask-extension/pull/25164,fix: flaky test `lockdown the UI and background environments are locked down`,12,0,4,8,2,22,2024-06-10T09:25:18Z
https://api.github.com/repos/DataDog/dd-trace-js,https://github.com/DataDog/dd-trace-js/pull/4491,[test-visibility] Flaky test retries for cucumber,12,3,4,5,7,216,2024-07-09T12:53:21Z
https://api.github.com/repos/DataDog/dd-trace-js,https://github.com/DataDog/dd-trace-js/pull/4496,v5.18.0,12,6,3,3,30,3376,2024-07-10T09:52:49Z
https://api.github.com/repos/DataDog/dd-trace-js,https://github.com/DataDog/dd-trace-js/pull/4497,v4.42.0,12,6,3,3,30,3378,2024-07-10T10:13:51Z
https://api.github.com/repos/bpmn-io/dmn-js,https://github.com/bpmn-io/dmn-js/pull/910,test: fix flaky test in literal expression,12,1,5,6,5,57,2024-10-16T12:16:45Z
https://api.github.com/repos/WordPress/gutenberg,https://github.com/WordPress/gutenberg/pull/66212,Fix [Flaky Test] Entering zoomed out mode zooms the canvas,12,0,4,8,1,9,2024-10-17T14:36:47Z
https://api.github.com/repos/LedgerHQ/ledger-live,https://github.com/LedgerHQ/ledger-live/pull/8428,fix(lld): ❄️ fix flaky portfolio e2e test,12,0,3,9,2,8,2024-11-21T09:59:29Z
https://api.github.com/repos/atom/atom,https://github.com/atom/atom/pull/19525,Fix flaky test for `Project.onDidChangeFiles()`,11,7,1,3,3,45,2019-06-13T16:54:56Z
atom/atom,https://github.com/atom/atom/pull/19525,Fix flaky test for `Project.onDidChangeFiles()`,11,7,1,3,3,45,2019-06-13T16:54:56Z
https://api.github.com/repos/third-culture-software/bhima,https://github.com/third-culture-software/bhima/pull/3828,chore: update depends,11,0,2,9,5,3110,2019-08-05T15:29:04Z
https://api.github.com/repos/splitio/javascript-client,https://github.com/splitio/javascript-client/pull/326,return expire result to avoid unhandled promise rejection race condition,11,1,3,7,5,76,2019-11-18T22:46:47Z
https://api.github.com/repos/splitio/javascript-client,https://github.com/splitio/javascript-client/pull/328,Development into master - Fixing race condition when destroying after getTreatment on empty queue with Redis.,11,1,3,7,6,79,2019-11-20T13:09:21Z
https://api.github.com/repos/videojs/http-streaming,https://github.com/videojs/http-streaming/pull/710,fix: race condition preventing qualityLevels from populating (#707 from 1.x),11,0,11,0,6,64,2020-01-10T19:01:20Z
https://api.github.com/repos/folio-org/ui-tenant-settings,https://github.com/folio-org/ui-tenant-settings/pull/133,Refactor to MirageJS,11,0,5,6,27,96,2020-07-21T01:28:28Z
https://api.github.com/repos/Neovici/cosmoz-omnitable,https://github.com/Neovici/cosmoz-omnitable/pull/397,chore(test): fix flaky adjust columns test,11,0,5,6,1,1,2020-10-22T05:54:42Z
https://api.github.com/repos/webpack/webpack-dev-server,https://github.com/webpack/webpack-dev-server/pull/2842,test: fix flaky tests,11,4,6,1,4,44,2020-11-17T18:42:50Z
https://api.github.com/repos/DataDog/dd-trace-js,https://github.com/DataDog/dd-trace-js/pull/1188,[ci-app] Fix Jest Flaky Test Setup and Use More Supported Branch Extraction,11,3,5,3,2,4,2021-01-05T23:42:53Z
https://api.github.com/repos/ampproject/amphtml,https://github.com/ampproject/amphtml/pull/32440,♻️ [timeago/date-countdown/date-display] Split component files for packaging,11,0,6,5,20,337,2021-02-04T20:41:29Z
https://api.github.com/repos/ampproject/amphtml,https://github.com/ampproject/amphtml/pull/34074,✨  Text fragments support on amp viewer,11,7,2,2,2,115,2021-04-28T23:36:58Z
https://api.github.com/repos/ipfs/js-ipfs,https://github.com/ipfs/js-ipfs/pull/3680,chore: fix flaky test,11,3,2,6,1,12,2021-05-10T10:56:17Z
https://api.github.com/repos/magento/pwa-studio,https://github.com/magento/pwa-studio/pull/3410,[PWA-1704] UPWARD static content race condition,11,1,4,6,8,132,2021-09-09T20:31:20Z
https://api.github.com/repos/ampproject/amphtml,https://github.com/ampproject/amphtml/pull/36794,refactor mathml to require consumer to set dimensions,11,0,5,6,7,406,2021-11-05T14:51:24Z
https://api.github.com/repos/commercetools/commercetools-bundles-starter,https://github.com/commercetools/commercetools-bundles-starter/pull/154,Integration test setup,11,0,5,6,16,756,2021-12-07T13:14:26Z
https://api.github.com/repos/codehs/chs-js-lib,https://github.com/codehs/chs-js-lib/pull/130,Webimage setImage race condition,11,11,0,0,5,53,2022-02-24T00:40:47Z
https://api.github.com/repos/cylc/cylc-ui,https://github.com/cylc/cylc-ui/pull/979,Fix mutations-load race condition,11,5,3,3,10,202,2022-03-30T18:59:56Z
https://api.github.com/repos/m-lab/ndt7-js,https://github.com/m-lab/ndt7-js/pull/62,Configure BrowserStack-based testing,11,0,1,10,8,3360,2022-03-31T13:05:07Z
https://api.github.com/repos/pouchdb/pouchdb,https://github.com/pouchdb/pouchdb/pull/8513,fix: Race condition for pouchdb hanging indefinitely when multiple instances are used,11,1,3,7,2,83,2022-05-25T01:46:34Z
https://api.github.com/repos/GoogleCloudPlatform/nodejs-docs-samples,https://github.com/GoogleCloudPlatform/nodejs-docs-samples/pull/2684,fix(issue-2670): adding additional retries & asserts,11,0,5,6,1,17,2022-06-15T20:38:00Z
https://api.github.com/repos/CesiumGS/cesium,https://github.com/CesiumGS/cesium/pull/10570,Fix multiple contents race condition,11,11,0,0,6,180,2022-07-19T21:07:03Z
https://api.github.com/repos/Expensify/react-native-onyx,https://github.com/Expensify/react-native-onyx/pull/220,Fix race condition with clearing Onyx and the SyncQueue,11,8,3,0,9,139,2023-01-03T00:15:00Z
https://api.github.com/repos/nwutils/nw-builder,https://github.com/nwutils/nw-builder/pull/1014,chore(node:test): migrate to `vitest`,11,0,7,4,12,1524,2024-01-22T18:58:26Z
https://api.github.com/repos/DataDog/dd-trace-js,https://github.com/DataDog/dd-trace-js/pull/4453,[test visibility] Add automatic flaky test retries to Mocha,11,3,4,4,8,187,2024-07-01T13:58:26Z
https://api.github.com/repos/DataDog/dd-trace-js,https://github.com/DataDog/dd-trace-js/pull/4453,[test visibility] Add automatic flaky test retries to Mocha,11,3,4,4,8,187,2024-07-01T13:58:26Z
https://api.github.com/repos/DataDog/dd-trace-js,https://github.com/DataDog/dd-trace-js/pull/4530,[test-visibility] Add flaky test retries to jest,11,3,4,4,5,132,2024-07-18T13:40:42Z
https://api.github.com/repos/parse-community/parse-server,https://github.com/parse-community/parse-server/pull/5557,Fix flaky test. Give em a little more time.,10,1,1,8,1,112,2019-05-02T18:48:08Z
https://api.github.com/repos/atom/markdown-preview,https://github.com/atom/markdown-preview/pull/565,Try to fix flaky test by using promises and async/await instead of Jasmine helpers,10,3,2,5,1,62,2019-06-10T18:30:26Z
https://api.github.com/repos/trezor/connect,https://github.com/trezor/connect/pull/448,version 8.0.3,10,1,4,3,30,1266,2019-09-05T13:17:33Z
https://api.github.com/repos/trezor/connect,https://github.com/trezor/connect/pull/544,8.1.2000,10,1,4,3,30,797,2020-03-19T14:11:32Z
https://api.github.com/repos/cypress-io/cypress,https://github.com/cypress-io/cypress/pull/7981,fix: attempt reconnection if CDP websocket in closed/closing state,10,0,4,6,2,46,2020-07-14T15:49:58Z
https://api.github.com/repos/Expensify/App,https://github.com/Expensify/App/pull/1489,Retry requests that are skipped during re-authentication. Stop logging users out if fetch() fails while re-authenticating.,10,10,0,0,10,311,2021-02-17T01:09:25Z
https://api.github.com/repos/ampproject/amphtml,https://github.com/ampproject/amphtml/pull/32904,✅ [`amp-redbull-player`] Add unit tests to increase coverage.,10,0,5,5,1,78,2021-02-25T07:38:34Z
https://api.github.com/repos/stealjs/steal,https://github.com/stealjs/steal/pull/1522,Import rewrites before npm normalization,10,1,9,0,12,116,2021-04-27T23:21:42Z
https://api.github.com/repos/ForestAdmin/forest-express-mongoose,https://github.com/ForestAdmin/forest-express-mongoose/pull/579,test: race condition makes test fail randomly,10,2,2,6,1,3,2021-05-18T10:57:48Z
https://api.github.com/repos/storacha/ipfs-car,https://github.com/storacha/ipfs-car/pull/16,fix: fs blockstore race condition,10,1,3,6,2,24,2021-06-09T07:17:01Z
https://api.github.com/repos/UK-Export-Finance/dtfs2,https://github.com/UK-Export-Finance/dtfs2/pull/382,DTFS2-4029: add additional application get to help with race condition,10,0,5,5,3,38,2021-10-01T13:41:38Z
https://api.github.com/repos/beyondessential/tupaia,https://github.com/beyondessential/tupaia/pull/3443,Release v2021-44,10,0,5,5,30,1509,2021-11-01T00:16:09Z
https://api.github.com/repos/emberjs/ember-inspector,https://github.com/emberjs/ember-inspector/pull/1840,Disable more flaky tests,10,0,3,7,1,7,2021-12-13T15:21:45Z
https://api.github.com/repos/ampproject/amphtml,https://github.com/ampproject/amphtml/pull/37572,♻️ 🏗 Move Bento components related to social media sites to the `src/bento` directory,10,0,6,4,30,1258,2022-02-03T22:58:06Z
https://api.github.com/repos/artilleryio/artillery,https://github.com/artilleryio/artillery/pull/1391,chore: migrate all tests to node-tap,10,0,5,5,30,2415,2022-03-30T22:04:43Z
https://api.github.com/repos/mozilla/fxa,https://github.com/mozilla/fxa/pull/12440,fix(payments): fix flaky test with different dates,10,0,4,6,1,6,2022-04-12T14:00:14Z
https://api.github.com/repos/okta/okta-signin-widget,https://github.com/okta/okta-signin-widget/pull/2773,OKTA-531110 : Fixing flaky test,10,4,1,5,2,13,2022-09-08T21:21:15Z
https://api.github.com/repos/mainmatter/ember-promise-modals,https://github.com/mainmatter/ember-promise-modals/pull/856,setupPromiseModals should wait for test waiters to settle,10,2,3,5,2,68,2023-05-05T13:59:15Z
https://api.github.com/repos/tektoncd/dashboard,https://github.com/tektoncd/dashboard/pull/3040,Increase timeout for flaky tests,10,2,2,6,1,68,2023-08-14T10:33:31Z
https://api.github.com/repos/google/site-kit-wp,https://github.com/google/site-kit-wp/pull/7829,Do not make report request immediately after creating custom dimension,10,0,5,5,2,31,2023-11-06T10:28:43Z
https://api.github.com/repos/SharezoneApp/remove-safe-to-test-label,https://github.com/SharezoneApp/remove-safe-to-test-label/pull/11,Fix race condition when label was already deleted,10,0,5,5,2,66,2024-02-03T18:14:05Z
https://api.github.com/repos/simple-icons/svglint,https://github.com/simple-icons/svglint/pull/101,chore: Fix tests (reproduces a race condition bug),10,5,5,0,6,333,2024-05-14T20:13:49Z
https://api.github.com/repos/MetaMask/metamask-extension,https://github.com/MetaMask/metamask-extension/pull/24881,fix: blockFilter flaky rpc test,10,0,2,8,1,12,2024-05-29T20:48:29Z
https://api.github.com/repos/concord-consortium/lara,https://github.com/concord-consortium/lara/pull/412,Fixed onClickToPlayStarted() race condition [#165290560],9,9,0,0,30,2123,2019-05-13T19:58:21Z
https://api.github.com/repos/embarklabs/embark,https://github.com/embarklabs/embark/pull/1680,"Fix race conditions related to building embarkjs, make web3 connector an internal plugin",9,0,8,1,30,633,2019-06-24T20:38:58Z
https://api.github.com/repos/code-dot-org/ml-activities,https://github.com/code-dot-org/ml-activities/pull/112,Remove the pregenerated training file,9,0,3,6,2,6207,2019-10-29T16:03:49Z
https://api.github.com/repos/prisma/ecosystem-tests,https://github.com/prisma/ecosystem-tests/pull/364,fix: netlify flaky tests,9,0,3,6,8,101,2020-04-27T08:12:20Z
https://api.github.com/repos/ampproject/amphtml,https://github.com/ampproject/amphtml/pull/29235,✅ amp-story-360 validator config and tests,9,0,4,5,10,383,2020-07-10T22:51:35Z
https://api.github.com/repos/ampproject/amphtml,https://github.com/ampproject/amphtml/pull/31317,Use ResizeObserver to recalculate the font size for amp-fit-text fixes #29556.,9,2,2,5,3,143,2020-11-24T19:26:36Z
https://api.github.com/repos/sveltejs/kit,https://github.com/sveltejs/kit/pull/369,Add explanatory message for flaky test,9,0,2,7,6,224,2021-02-08T05:25:32Z
https://api.github.com/repos/nypublicradio/gothamist-web-client,https://github.com/nypublicradio/gothamist-web-client/pull/229,possible fix for canonical url test?,9,0,3,6,1,2,2021-03-12T22:18:57Z
https://api.github.com/repos/ampproject/amphtml,https://github.com/ampproject/amphtml/pull/35034,✨ Bento `amp-embedly-card`,9,0,4,5,14,746,2021-06-25T10:10:18Z
https://api.github.com/repos/ampproject/amphtml,https://github.com/ampproject/amphtml/pull/35751,✨ `bento-dailymotion` AMP and Bento mode implementations,9,0,4,5,9,370,2021-08-20T01:16:43Z
https://api.github.com/repos/ampproject/amphtml,https://github.com/ampproject/amphtml/pull/35949,Rename `Timeago` to `BentoTimeago`,9,0,4,5,5,28,2021-09-03T20:20:45Z
https://api.github.com/repos/ampproject/amphtml,https://github.com/ampproject/amphtml/pull/37333,✨ Bento amp-gist,9,0,4,5,13,623,2022-01-11T10:03:27Z
https://api.github.com/repos/ampproject/amphtml,https://github.com/ampproject/amphtml/pull/37978,✅ Add tests for base-carousel Resolves #37891,9,1,2,6,7,452,2022-03-29T22:02:58Z
https://api.github.com/repos/neo4j/neo4j-javascript-driver,https://github.com/neo4j/neo4j-javascript-driver/pull/1003,Resolve flaky tests in browser,9,0,4,5,1,2,2022-09-21T15:33:39Z
https://api.github.com/repos/GoogleCloudPlatform/nodejs-docs-samples,https://github.com/GoogleCloudPlatform/nodejs-docs-samples/pull/2855,migrate code from googleapis/nodejs-video-intelligence,9,0,9,0,30,2224,2022-11-16T20:56:41Z
https://api.github.com/repos/SalesforceCommerceCloud/pwa-kit,https://github.com/SalesforceCommerceCloud/pwa-kit/pull/965,Support Node 16,9,0,2,7,30,405,2023-02-07T17:25:06Z
https://api.github.com/repos/codecov/gazebo,https://github.com/codecov/gazebo/pull/2420,fix: Attempt to fix useIndirectChangedFilesTable flaky test,9,0,3,6,1,130,2023-11-24T13:24:34Z
https://api.github.com/repos/MetaMask/metamask-extension,https://github.com/MetaMask/metamask-extension/pull/25351,"fix(25335): fix flaky test ""Unlock wallet should send first three Page metric events upon fullscreen page load""",9,0,3,6,1,19,2024-06-15T05:41:52Z
https://api.github.com/repos/tdeekens/flopflip,https://github.com/tdeekens/flopflip/pull/1957,fix(deps): update all dependencies,9,3,3,3,13,398,2024-10-21T01:44:21Z
https://api.github.com/repos/cypress-io/cypress,https://github.com/cypress-io/cypress/pull/3988,Fix flaky cli unit test,8,8,0,0,13,53,2019-04-17T18:18:57Z
https://api.github.com/repos/embarklabs/embark,https://github.com/embarklabs/embark/pull/2031,Add priority to registerActionsForEvents and fix funding accounts,8,0,4,4,7,160,2019-11-06T21:44:06Z
https://api.github.com/repos/travis-ci/travis-web,https://github.com/travis-ci/travis-web/pull/2225,[FIX] prevent race condition in polling test,8,2,5,1,1,39,2019-11-11T01:56:28Z
https://api.github.com/repos/folio-org/stripes-smart-components,https://github.com/folio-org/stripes-smart-components/pull/665,Handle flaky tests regarding S&S,8,0,4,4,1,136,2019-11-19T18:14:17Z
https://api.github.com/repos/BetaNuTech/sparkle-functions,https://github.com/BetaNuTech/sparkle-functions/pull/324,#323 fix race condition introduced by UNIX timestamp rounding,8,0,2,6,1,22,2020-01-21T15:48:58Z
https://api.github.com/repos/kybishop/ember-popper,https://github.com/kybishop/ember-popper/pull/120,Fix flaky tests,8,1,2,5,2,12,2020-02-09T22:50:59Z
https://api.github.com/repos/magento/pwa-studio,https://github.com/magento/pwa-studio/pull/2215,[feature]: Disable cart mutations while others are in flight,8,0,4,4,30,392,2020-03-04T17:13:47Z
https://api.github.com/repos/medic/cht-core,https://github.com/medic/cht-core/pull/6326,Load images after rendering HTML,8,7,1,0,2,33,2020-03-24T03:40:42Z
https://api.github.com/repos/ldapjs/node-ldapjs,https://github.com/ldapjs/node-ldapjs/pull/610,Implement queueing search events until a listener appears,8,2,6,0,4,176,2020-05-13T07:17:19Z
https://api.github.com/repos/department-of-veterans-affairs/vets-website,https://github.com/department-of-veterans-affairs/vets-website/pull/15085,Fix flaky VAOS test and hardcoded time,8,0,2,6,2,37,2020-11-25T15:35:26Z
https://api.github.com/repos/erezrokah/gatsby-netlify-cms-aws,https://github.com/erezrokah/gatsby-netlify-cms-aws/pull/250,chore(deps): update typescript-eslint monorepo to v4 (major),8,0,4,4,10,68,2021-01-02T16:27:56Z
https://api.github.com/repos/kurrent-io/KurrentDB-Client-NodeJS,https://github.com/kurrent-io/KurrentDB-Client-NodeJS/pull/115,Prevent possible Channel race condition,8,2,3,3,2,72,2021-01-07T11:03:17Z
https://api.github.com/repos/ampproject/amphtml,https://github.com/ampproject/amphtml/pull/31896,🐛 Malformed resolved analytics URL will trigger user error,8,1,4,3,2,118,2021-01-11T22:46:54Z
