repo_url,repo_name,pr_url,author,title,matching_js_test_files,matched_terms,found_test_keywords,found_async_keywords,total_async_keywords_count,files_changed_in_pr,lines_changed_in_pr,total_test_files,files_with_test_and_async,created_at,merged_at,async_keywords_breakdown,files_async_counts
https://api.github.com/repos/bigbluebutton/bigbluebutton,bigbluebutton/bigbluebutton,https://github.com/bigbluebutton/bigbluebutton/pull/21902,antonbsa,test: Re-enable flaky tests patch,bigbluebutton-tests/playwright/layouts/layouts.spec.js;bigbluebutton-tests/playwright/notifications/notifications.spec.js;bigbluebutton-tests/playwright/parameters/parameters.spec.js;bigbluebutton-tests/playwright/presentation/presentation.spec.js;bigbluebutton-tests/playwright/sharednotes/sharednotes.spec.js;bigbluebutton-tests/playwright/user/user.spec.js,flaky test,describe(;it(;test(,async,160,21,132,6,6,2024-12-13T20:17:45Z,2025-01-13T20:37:33Z,promise:0;async:160,bigbluebutton-tests/playwright/layouts/layouts.spec.js:6;bigbluebutton-tests/playwright/notifications/notifications.spec.js:13;bigbluebutton-tests/playwright/parameters/parameters.spec.js:79;bigbluebutton-tests/playwright/presentation/presentation.spec.js:18;bigbluebutton-tests/playwright/sharednotes/sharednotes.spec.js:9;bigbluebutton-tests/playwright/user/user.spec.js:35
https://api.github.com/repos/noobaa/noobaa-core,noobaa/noobaa-core,https://github.com/noobaa/noobaa-core/pull/8613,romayalon,NC | Online Upgrade | Fail config directory upgrade if upgrade is already in progress,src/test/unit_tests/jest_tests/test_nc_upgrade_manager.test.js,race condition,describe(;it(,async;promise,44,2,25,1,1,2024-12-18T16:53:03Z,2024-12-19T15:24:49Z,promise:0;async:44,src/test/unit_tests/jest_tests/test_nc_upgrade_manager.test.js:44
https://api.github.com/repos/ScaCap/action-surefire-report,ScaCap/action-surefire-report,https://github.com/ScaCap/action-surefire-report/pull/238,Pierre-Hugues,feat: ignore flaky tests,action.test.js,flaky test,describe(;it(,async,10,10,1563,2,1,2024-12-23T16:59:09Z,2025-01-08T08:30:01Z,promise:0;async:10,action.test.js:10
https://api.github.com/repos/penpot/penpotqa,penpot/penpotqa,https://github.com/penpot/penpotqa/pull/147,chalapkoStanislav,fix(tests): fix flaky tests,tests/components/main-components/update-main-components.spec.js;tests/composition/composition-grid-layout.spec.js,flaky test,describe(;it(;test(,async,64,16,36,2,2,2024-12-19T09:34:39Z,2024-12-19T09:35:05Z,promise:0;async:64,tests/components/main-components/update-main-components.spec.js:26;tests/composition/composition-grid-layout.spec.js:38
https://api.github.com/repos/ampproject/amphtml,ampproject/amphtml,https://github.com/ampproject/amphtml/pull/40213,erwinmombay,Fix: Rename CloseWatcher.signalClose to CloseWatched.requestClose,extensions/amp-lightbox/0.1/test/test-amp-lightbox.js,flaky test,it(,async;promise,19,4,101,1,1,2024-12-27T19:05:59Z,2025-01-07T20:51:41Z,promise:9;async:10,extensions/amp-lightbox/0.1/test/test-amp-lightbox.js:19
https://api.github.com/repos/ampproject/amphtml,ampproject/amphtml,https://github.com/ampproject/amphtml/pull/40221,erwinmombay,unskip some more tests,extensions/amp-lightbox/0.1/test/test-amp-lightbox.js;extensions/amp-skimlinks/0.1/test/test-affiliate-link-resolver.js,flaky test,describe(;it(,async;promise,32,2,6,2,2,2025-01-08T22:30:33Z,2025-01-08T22:59:03Z,promise:21;async:11,extensions/amp-lightbox/0.1/test/test-amp-lightbox.js:19;extensions/amp-skimlinks/0.1/test/test-affiliate-link-resolver.js:13
https://api.github.com/repos/ampproject/amphtml,ampproject/amphtml,https://github.com/ampproject/amphtml/pull/40218,erwinmombay,append a `base` element to force the baseURI of the FakeWindow,extensions/amp-skimlinks/0.1/test/test-affiliate-link-resolver.js;extensions/amp-story-player/0.1/test/test-e2e/test-amp-story-player.js,flaky test,describe(;it(,async;promise,15,4,17,3,2,2025-01-07T23:00:48Z,2025-01-08T17:56:29Z,promise:12;async:3,extensions/amp-skimlinks/0.1/test/test-affiliate-link-resolver.js:13;extensions/amp-story-player/0.1/test/test-e2e/test-amp-story-player.js:2
https://api.github.com/repos/ably/ably-js,ably/ably-js,https://github.com/ably/ably-js/pull/1940,Zariel,test/realtime/message: reduce subscribes to filtered channel flakes,test/realtime/message.test.js,race condition,describe(;it(;test(,async;promise,17,1,63,1,1,2025-01-07T14:17:58Z,2025-01-27T09:33:54Z,promise:0;async:17,test/realtime/message.test.js:17
https://api.github.com/repos/DataDog/dd-trace-js,DataDog/dd-trace-js,https://github.com/DataDog/dd-trace-js/pull/5072,juan-fernandez,[test optimization] [SDTEST-1355] Fix DI issues with auto test retries,integration-tests/cucumber/cucumber.spec.js;integration-tests/jest/jest.spec.js;integration-tests/mocha/mocha.spec.js;integration-tests/vitest/vitest.spec.js,race condition,describe(;it(,async;promise,54,18,1011,8,4,2025-01-07T12:36:29Z,2025-01-14T10:43:12Z,promise:25;async:16,integration-tests/cucumber/cucumber.spec.js:11;integration-tests/jest/jest.spec.js:11;integration-tests/mocha/mocha.spec.js:11;integration-tests/vitest/vitest.spec.js:8
https://api.github.com/repos/elastic/apm-agent-rum-js,elastic/apm-agent-rum-js,https://github.com/elastic/apm-agent-rum-js/pull/1561,david-luna,test(rum-core): fix some flaky tests,packages/rum-core/test/common/xhr-patch.spec.js;packages/rum-core/test/performance-monitoring/performance-monitoring.spec.js,flaky test,describe(;it(,async;promise,18,2,10,2,2,2025-01-08T11:01:32Z,2025-01-09T14:53:52Z,promise:15;async:3,packages/rum-core/test/common/xhr-patch.spec.js:1;packages/rum-core/test/performance-monitoring/performance-monitoring.spec.js:17
https://api.github.com/repos/xmppjs/xmpp.js,xmppjs/xmpp.js,https://github.com/xmppjs/xmpp.js/pull/1048,sonnyp,connection: Fix race condition when socket closes after timeout,packages/connection/test/stop.js,race condition,it(;test(,async;promise,12,3,100,1,1,2025-01-08T12:51:27Z,2025-01-08T13:14:13Z,promise:6;async:6,packages/connection/test/stop.js:12
https://api.github.com/repos/WordPress/gutenberg,WordPress/gutenberg,https://github.com/WordPress/gutenberg/pull/68503,Mamaduka,Fix flaky DataViews list arraow nav e2e tests,test/e2e/specs/site-editor/command-center.spec.js,race condition;flaky test,describe(;test(,async;promise,7,1,5,1,1,2025-01-06T13:32:15Z,2025-01-06T16:10:28Z,promise:1;async:6,test/e2e/specs/site-editor/command-center.spec.js:7
https://api.github.com/repos/netlify/build,netlify/build,https://github.com/netlify/build/pull/5992,mrstork,test: resolve a few issues with tests causing inconsistent results,packages/build/tests/install/tests.js;packages/build/tests/plugins/tests.js,race condition,it(;test(,async;promise,75,4,25,2,2,2025-01-02T15:04:25Z,2025-01-02T17:16:31Z,promise:2;async:73,packages/build/tests/install/tests.js:23;packages/build/tests/plugins/tests.js:52
https://api.github.com/repos/ministryofjustice/moj-frontend,ministryofjustice/moj-frontend,https://github.com/ministryofjustice/moj-frontend/pull/1070,chrispymm,test(datepicker): remove test for length of excluded dates,src/moj/components/date-picker/date-picker.spec.js,flaky test,describe(;it(;test(,async,45,1,62,1,1,2025-01-10T11:25:49Z,2025-01-14T11:28:52Z,promise:0;async:45,src/moj/components/date-picker/date-picker.spec.js:45
https://api.github.com/repos/vercel/next.js,vercel/next.js,https://github.com/vercel/next.js/pull/74694,huozhi,test: consolidate hmr test for turbopack,test/development/acceptance-app/ReactRefreshRequire.test.ts,flaky test,describe(;test(,async,16,2,8,1,1,2025-01-09T16:53:09Z,2025-01-09T23:40:23Z,promise:0;async:16,test/development/acceptance-app/ReactRefreshRequire.test.ts:16
https://api.github.com/repos/posix4e/chroniclesync,posix4e/chroniclesync,https://github.com/posix4e/chroniclesync/pull/112,posix4e,Improve E2E Test Structure with Page Object Model,pages/e2e/home.spec.ts,flaky test,describe(;test(,async,3,3,182,1,1,2025-01-14T12:21:27Z,2025-01-14T12:52:56Z,promise:0;async:3,pages/e2e/home.spec.ts:3
https://api.github.com/repos/percy/cli,percy/cli,https://github.com/percy/cli/pull/1842,prklm10,🐛 fix for PERCY_GZIP flag,packages/core/test/utils.test.js,race condition,describe(;it(;test(,async,7,4,223,1,1,2025-01-10T08:59:13Z,2025-01-10T09:53:31Z,promise:0;async:7,packages/core/test/utils.test.js:7
https://api.github.com/repos/HHS/Head-Start-TTADP,HHS/Head-Start-TTADP,https://github.com/HHS/Head-Start-TTADP/pull/2600,hardwarehuman,[TTAHUB-3380] add dupe constraint to ARO,src/services/dashboards/course.test.js,flaky test,describe(;it(,async,5,2,27,1,1,2025-01-21T15:10:01Z,2025-01-28T20:54:33Z,promise:0;async:5,src/services/dashboards/course.test.js:5
https://api.github.com/repos/department-of-veterans-affairs/vets-website,department-of-veterans-affairs/vets-website,https://github.com/department-of-veterans-affairs/vets-website/pull/34169,jenniemc,Fix Clinic Choice Page flaky test,src/applications/vaos/new-appointment/components/ClinicChoicePage/index.unit.spec.js,flaky test,describe(;it(,async,5,1,13,1,1,2025-01-21T16:54:55Z,2025-01-21T17:18:14Z,promise:0;async:5,src/applications/vaos/new-appointment/components/ClinicChoicePage/index.unit.spec.js:5
https://api.github.com/repos/abo3skr2019/Student-Club-Management-System,abo3skr2019/Student-Club-Management-System,https://github.com/abo3skr2019/Student-Club-Management-System/pull/62,Fkhrayef,Event Endpoints,backend/tests/club.test.js;backend/tests/event.test.js,race condition,describe(;test(,async;promise,52,21,1835,2,2,2025-01-25T13:52:31Z,2025-02-01T17:20:40Z,promise:1;async:51,backend/tests/club.test.js:26;backend/tests/event.test.js:26
https://api.github.com/repos/bigbluebutton/bigbluebutton,bigbluebutton/bigbluebutton,https://github.com/bigbluebutton/bigbluebutton/pull/22088,antonbsa,test: Re-enable flaky tests tagged due to closing notification failure,bigbluebutton-tests/playwright/breakout/breakout.spec.js;bigbluebutton-tests/playwright/chat/chat.spec.js;bigbluebutton-tests/playwright/notifications/notifications.spec.js;bigbluebutton-tests/playwright/options/options.spec.js;bigbluebutton-tests/playwright/presentation/presentation.spec.js,flaky test,describe(;it(;test(,async,77,17,203,5,5,2025-01-27T12:49:07Z,2025-02-10T14:30:28Z,promise:0;async:77,bigbluebutton-tests/playwright/breakout/breakout.spec.js:21;bigbluebutton-tests/playwright/chat/chat.spec.js:19;bigbluebutton-tests/playwright/notifications/notifications.spec.js:13;bigbluebutton-tests/playwright/options/options.spec.js:6;bigbluebutton-tests/playwright/presentation/presentation.spec.js:18
https://api.github.com/repos/adobecom/milo,adobecom/milo,https://github.com/adobecom/milo/pull/3549,skholkhojaev,Mwpw 155418 Remove dependency on gist.github.com for gist.test.js,test/blocks/gist/gist.test.js,flaky test,describe(;it(,async,2,1,38,1,1,2025-01-27T12:33:27Z,2025-01-30T12:28:14Z,promise:0;async:2,test/blocks/gist/gist.test.js:2
https://api.github.com/repos/posix4e/chroniclesync,posix4e/chroniclesync,https://github.com/posix4e/chroniclesync/pull/259,posix4e,Add extensive debugging to extension tests,extension/__tests__/popup.test.tsx;extension/__tests__/settings.extension.test.js;extension/e2e/extension-page-interaction.spec.ts;extension/e2e/extension.spec.ts,flaky test,describe(;it(;test(,async;promise,17,30,13575,4,4,2025-01-29T16:26:02Z,2025-01-29T17:41:39Z,promise:0;async:17,extension/__tests__/popup.test.tsx:2;extension/__tests__/settings.extension.test.js:3;extension/e2e/extension-page-interaction.spec.ts:8;extension/e2e/extension.spec.ts:4
https://api.github.com/repos/Helioviewer-Project/helioviewer.org,Helioviewer-Project/helioviewer.org,https://github.com/Helioviewer-Project/helioviewer.org/pull/657,mudhoney,Fix flaky tests,tests/desktop/normal/observation_date/jump_with_time_range.spec.ts;tests/desktop/normal/regression/issue_647.spec.ts;tests/desktop/normal/regression/issue_654.spec.ts;tests/desktop/normal/zoom/center_image.spec.ts;tests/mobile/mobile_unmatched_image_warning.spec.ts,flaky test,test(,async,7,9,93,5,5,2025-01-27T18:51:21Z,2025-01-27T20:17:42Z,promise:0;async:7,tests/desktop/normal/observation_date/jump_with_time_range.spec.ts:2;tests/desktop/normal/regression/issue_647.spec.ts:1;tests/desktop/normal/regression/issue_654.spec.ts:1;tests/desktop/normal/zoom/center_image.spec.ts:2;tests/mobile/mobile_unmatched_image_warning.spec.ts:1
https://api.github.com/repos/Real-Dev-Squad/website-backend,Real-Dev-Squad/website-backend,https://github.com/Real-Dev-Squad/website-backend/pull/2369,pankajjs,Fix flaky test present in PR[2335],test/unit/services/onboardingExtension.test.ts,flaky test,describe(;it(,async,13,1,2,1,1,2025-01-25T20:15:35Z,2025-01-25T20:30:37Z,promise:0;async:13,test/unit/services/onboardingExtension.test.ts:13
https://api.github.com/repos/europeana/portal.js,europeana/portal.js,https://github.com/europeana/portal.js/pull/2544,rwd,fix: show embed modal from within widget,packages/portal/tests/unit/components/embed/EmbedGateway.spec.js;packages/portal/tests/unit/components/page/PageCookiesWidget.spec.js,race condition,describe(;it(,async,4,5,24,2,2,2025-01-23T13:07:08Z,2025-01-23T14:02:07Z,promise:0;async:4,packages/portal/tests/unit/components/embed/EmbedGateway.spec.js:3;packages/portal/tests/unit/components/page/PageCookiesWidget.spec.js:1
https://api.github.com/repos/tzuyi0817/code-immediate,tzuyi0817/code-immediate,https://github.com/tzuyi0817/code-immediate/pull/72,renovate[bot],chore(deps): update dependency tailwindcss to v4,src/__tests__/unit/components/common/Drag.test.ts;src/__tests__/unit/components/common/Editor.test.ts;src/__tests__/unit/components/common/Pagination.test.ts;src/__tests__/unit/components/common/Preview.test.ts;src/__tests__/unit/components/common/Toast.test.ts;src/__tests__/unit/components/layout/AppFooter/Console.test.ts;src/__tests__/unit/components/layout/AppFooter/LoadingStatus.test.ts;src/__tests__/unit/components/layout/AppFooter/index.test.ts;src/__tests__/unit/components/layout/AppHeader/Actions.test.ts;src/__tests__/unit/components/layout/AppHeader/LoginPopup.test.ts;src/__tests__/unit/components/layout/AppHeader/Menu.test.ts;src/__tests__/unit/components/layout/AppHeader/ProjectsPopup.test.ts;src/__tests__/unit/components/layout/AppHeader/RemindPopup.test.ts;src/__tests__/unit/components/layout/AppHeader/SettingPopup.test.ts;src/__tests__/unit/components/layout/AppHeader/SignUpPopup.test.ts;src/__tests__/unit/components/layout/AppHeader/TemplatePopup.test.ts;src/__tests__/unit/components/layout/AppHeader/index.test.ts,race condition,describe(;it(,async;promise,78,30,1256,19,17,2025-02-03T02:00:28Z,2025-05-05T10:22:09Z,promise:1;async:77,src/__tests__/unit/components/common/Drag.test.ts:4;src/__tests__/unit/components/common/Editor.test.ts:7;src/__tests__/unit/components/common/Pagination.test.ts:4;src/__tests__/unit/components/common/Preview.test.ts:3;src/__tests__/unit/components/common/Toast.test.ts:6;src/__tests__/unit/components/layout/AppFooter/Console.test.ts:9;src/__tests__/unit/components/layout/AppFooter/LoadingStatus.test.ts:3;src/__tests__/unit/components/layout/AppFooter/index.test.ts:1;src/__tests__/unit/components/layout/AppHeader/Actions.test.ts:13;src/__tests__/unit/components/layout/AppHeader/LoginPopup.test.ts:4;src/__tests__/unit/components/layout/AppHeader/Menu.test.ts:5;src/__tests__/unit/components/layout/AppHeader/ProjectsPopup.test.ts:5;src/__tests__/unit/components/layout/AppHeader/RemindPopup.test.ts:2;src/__tests__/unit/components/layout/AppHeader/SettingPopup.test.ts:4;src/__tests__/unit/components/layout/AppHeader/SignUpPopup.test.ts:4;src/__tests__/unit/components/layout/AppHeader/TemplatePopup.test.ts:2;src/__tests__/unit/components/layout/AppHeader/index.test.ts:2
https://api.github.com/repos/cadence-workflow/cadence-web,cadence-workflow/cadence-web,https://github.com/cadence-workflow/cadence-web/pull/809,Assem-Uber,add queryByText inside waitFor,src/views/workflow-history/__tests__/workflow-history.test.tsx,flaky test,describe(;it(,async;promise,17,1,2,1,1,2025-02-05T16:29:12Z,2025-02-06T09:26:58Z,promise:1;async:16,src/views/workflow-history/__tests__/workflow-history.test.tsx:17
https://api.github.com/repos/cadence-workflow/cadence-web,cadence-workflow/cadence-web,https://github.com/cadence-workflow/cadence-web/pull/807,adhityamamallan,Workflow history - fix flaky test,src/views/workflow-history/__tests__/workflow-history.test.tsx,flaky test,describe(;it(,async;promise,17,1,31,1,1,2025-02-05T13:17:21Z,2025-02-05T13:50:48Z,promise:1;async:16,src/views/workflow-history/__tests__/workflow-history.test.tsx:17
https://api.github.com/repos/3liz/lizmap-web-client,3liz/lizmap-web-client,https://github.com/3liz/lizmap-web-client/pull/5343,Gustry,Tests - Make flaky tests failing,tests/end2end/playwright/landing_page_config.spec.js;tests/end2end/playwright/print_in_project_projection.spec.js,flaky test,describe(;test(,async;promise,6,5,36,2,2,2025-02-04T08:38:17Z,2025-02-04T09:03:44Z,promise:0;async:6,tests/end2end/playwright/landing_page_config.spec.js:1;tests/end2end/playwright/print_in_project_projection.spec.js:5
https://api.github.com/repos/DataDog/dd-trace-js,DataDog/dd-trace-js,https://github.com/DataDog/dd-trace-js/pull/5236,juan-fernandez,[test optimization] [SDTEST-1529] Add quarantined tests logic ,integration-tests/ci-visibility/playwright-tests-quarantine/quarantine-test.js;integration-tests/cucumber/cucumber.spec.js;integration-tests/cypress/cypress.spec.js;integration-tests/jest/jest.spec.js;integration-tests/mocha/mocha.spec.js;integration-tests/playwright/playwright.spec.js;integration-tests/vitest/vitest.spec.js,flaky test,describe(;it(;test(,async;promise,72,30,1353,8,7,2025-02-10T13:00:28Z,2025-02-17T10:01:13Z,promise:32;async:27,integration-tests/ci-visibility/playwright-tests-quarantine/quarantine-test.js:2;integration-tests/cucumber/cucumber.spec.js:11;integration-tests/cypress/cypress.spec.js:10;integration-tests/jest/jest.spec.js:12;integration-tests/mocha/mocha.spec.js:11;integration-tests/playwright/playwright.spec.js:5;integration-tests/vitest/vitest.spec.js:8
https://api.github.com/repos/ProjectEvergreen/greenwood,ProjectEvergreen/greenwood,https://github.com/ProjectEvergreen/greenwood/pull/1412,thescientist13,bug/issue 1410 handle static asset bundling of multiple usages of `new URL` and `import.meta.url` in the same file,packages/cli/test/cases/build.default.static-asset-bundling/build.default.static-asset-bundling.spec.js,race condition,describe(;it(;test(,async;promise,3,6,217,2,1,2025-02-08T21:01:58Z,2025-02-13T01:48:37Z,promise:2;async:1,packages/cli/test/cases/build.default.static-asset-bundling/build.default.static-asset-bundling.spec.js:3
https://api.github.com/repos/TryGhost/Ghost,TryGhost/Ghost,https://github.com/TryGhost/Ghost/pull/22122,cmraible,Fixed flaky browser tests for scheduling posts,ghost/core/test/e2e-browser/admin/publishing.spec.js,race condition,describe(;test(,async;promise,32,2,5,1,1,2025-02-06T03:04:35Z,2025-02-06T03:56:08Z,promise:2;async:30,ghost/core/test/e2e-browser/admin/publishing.spec.js:32
https://api.github.com/repos/code-dot-org/code-dot-org,code-dot-org/code-dot-org,https://github.com/code-dot-org/code-dot-org/pull/64022,lfryemason,Bump timeouts for flaky tests,apps/test/unit/aiDifferentiation/welcome/AiDiffWelcomeTest.jsx,flaky test,describe(;test(,async,3,1,4,1,1,2025-02-19T00:27:38Z,2025-02-19T16:56:36Z,promise:0;async:3,apps/test/unit/aiDifferentiation/welcome/AiDiffWelcomeTest.jsx:3
https://api.github.com/repos/elasticsearch-dump/elasticsearch-dump,elasticsearch-dump/elasticsearch-dump,https://github.com/elasticsearch-dump/elasticsearch-dump/pull/1092,ferronrsmith,add fix for race condition whereby pending writes,test/transports/base.test.js;test/transports/csv.test.js;test/transports/file.test.js;test/transports/s3.test.js,race condition,describe(;it(,async;promise,7,16,1110,4,4,2025-02-15T22:55:43Z,2025-02-16T16:40:49Z,promise:6;async:1,test/transports/base.test.js:1;test/transports/csv.test.js:2;test/transports/file.test.js:2;test/transports/s3.test.js:2
https://api.github.com/repos/FlowFuse/flowfuse,FlowFuse/flowfuse,https://github.com/FlowFuse/flowfuse/pull/5119,hardillb,Fix race condition in license expired unit test,test/unit/forge/licensing/index_spec.js,race condition,describe(;it(,async,43,2,33,1,1,2025-02-13T18:16:58Z,2025-02-13T18:29:36Z,promise:0;async:43,test/unit/forge/licensing/index_spec.js:43
https://api.github.com/repos/wix/Detox,wix/Detox,https://github.com/wix/Detox/pull/4717,asafkorem,fix(ios): JS animation sync resource issues with RN old & new archs.,detox/src/client/actions/formatters/SyncStatusFormatter.test.js;detox/test/e2e/12.animations.test.js;detox/test/e2e/14.network.test.js,flaky test,describe(;it(;test(,async;promise,49,9,139,3,3,2025-02-21T15:06:58Z,2025-02-22T11:06:43Z,promise:1;async:48,detox/src/client/actions/formatters/SyncStatusFormatter.test.js:27;detox/test/e2e/12.animations.test.js:13;detox/test/e2e/14.network.test.js:9
https://api.github.com/repos/metriport/metriport,metriport/metriport,https://github.com/metriport/metriport/pull/3364,RamilGaripov,feat(api): moving dq wh to send after consolidated generation,packages/api/src/command/medical/document/__tests__/process-doc-query-webhook.test.ts,race condition,describe(;it(,async,8,11,317,1,1,2025-02-21T01:34:35Z,2025-02-28T23:30:10Z,promise:0;async:8,packages/api/src/command/medical/document/__tests__/process-doc-query-webhook.test.ts:8
https://api.github.com/repos/TryGhost/Ghost,TryGhost/Ghost,https://github.com/TryGhost/Ghost/pull/22252,9larsons,🐛 Fixed missing attribution in new member and new subscription staff emails,ghost/member-attribution/test/service.test.js;ghost/staff-service/test/staff-service.test.js,race condition,describe(;it(,async;promise,53,6,319,2,2,2025-02-20T14:10:37Z,2025-02-20T20:53:38Z,promise:1;async:52,ghost/member-attribution/test/service.test.js:19;ghost/staff-service/test/staff-service.test.js:34
https://api.github.com/repos/instana/nodejs,instana/nodejs,https://github.com/instana/nodejs/pull/1602,abhilash-sivan,test: added allow root exit span apps for bull and amqp,packages/collector/test/tracing/messaging/amqp/test.js;packages/collector/test/tracing/messaging/bull/test.js,flaky test,describe(;it(,async;promise,67,4,90,2,2,2025-03-03T11:02:36Z,2025-03-04T18:08:18Z,promise:5;async:62,packages/collector/test/tracing/messaging/amqp/test.js:9;packages/collector/test/tracing/messaging/bull/test.js:58
https://api.github.com/repos/DataDog/dd-trace-js,DataDog/dd-trace-js,https://github.com/DataDog/dd-trace-js/pull/5355,Mariovido,[test optimization] [SDTEST-1623] Disabled flaky tests implementation,integration-tests/ci-visibility/playwright-tests-test-management/disabled-test.js;integration-tests/ci-visibility/playwright-tests-test-management/quarantine-test.js;integration-tests/cucumber/cucumber.spec.js;integration-tests/cypress/cypress.spec.js;integration-tests/jest/jest.spec.js;integration-tests/mocha/mocha.spec.js;integration-tests/playwright/playwright.spec.js;integration-tests/vitest/vitest.spec.js,flaky test,describe(;it(;test(,async;promise,74,30,2270,9,8,2025-03-04T14:13:12Z,2025-03-11T10:28:12Z,promise:32;async:29,integration-tests/ci-visibility/playwright-tests-test-management/disabled-test.js:2;integration-tests/ci-visibility/playwright-tests-test-management/quarantine-test.js:2;integration-tests/cucumber/cucumber.spec.js:11;integration-tests/cypress/cypress.spec.js:10;integration-tests/jest/jest.spec.js:12;integration-tests/mocha/mocha.spec.js:11;integration-tests/playwright/playwright.spec.js:5;integration-tests/vitest/vitest.spec.js:8
https://api.github.com/repos/code-dot-org/code-dot-org,code-dot-org/code-dot-org,https://github.com/code-dot-org/code-dot-org/pull/64292,molly-moen,Increase timeouts on flaky tests,apps/test/unit/codebridge/FileTabs/FileTabsTest.tsx;apps/test/unit/lab2/views/components/versionHistory/VersionHistoryButtonTest.tsx,flaky test,describe(;it(,async;promise,13,2,4,2,2,2025-03-04T18:26:14Z,2025-03-04T19:53:58Z,promise:2;async:11,apps/test/unit/codebridge/FileTabs/FileTabsTest.tsx:2;apps/test/unit/lab2/views/components/versionHistory/VersionHistoryButtonTest.tsx:11
https://api.github.com/repos/adobecom/mas,adobecom/mas,https://github.com/adobecom/mas/pull/181,afmicka,[Nala] Various updates,nala/studio/ccd/slice/tests/slice_discard.test.js;nala/studio/ccd/slice/tests/slice_edit.test.js;nala/studio/ccd/suggested/tests/suggested_discard.test.js;nala/studio/ccd/suggested/tests/suggested_edit.test.js;nala/studio/studio.test.js,flaky test,describe(;it(;test(,async,269,12,605,8,5,2025-02-28T19:02:44Z,2025-03-04T08:35:49Z,promise:0;async:269,nala/studio/ccd/slice/tests/slice_discard.test.js:51;nala/studio/ccd/slice/tests/slice_edit.test.js:78;nala/studio/ccd/suggested/tests/suggested_discard.test.js:51;nala/studio/ccd/suggested/tests/suggested_edit.test.js:71;nala/studio/studio.test.js:18
https://api.github.com/repos/bbc/bigscreen-player,bbc/bigscreen-player,https://github.com/bbc/bigscreen-player/pull/371,eirikbjornr,fix(imsc): subtitle startup race condition,src/subtitles/imscsubtitles.test.js,race condition,describe(;it(,async;promise,4,2,22,1,1,2025-03-03T13:42:58Z,2025-03-03T13:49:47Z,promise:1;async:3,src/subtitles/imscsubtitles.test.js:4
https://api.github.com/repos/DEFRA/apha-apps-perms-move-animal-ui,DEFRA/apha-apps-perms-move-animal-ui,https://github.com/DEFRA/apha-apps-perms-move-animal-ui/pull/293,hughfdjackson,DSFAAP-921: fix race condition in link tests,user-journey-tests/specs/landing.spec.js,race condition,describe(;it(,async,7,1,7,1,1,2025-03-03T10:24:50Z,2025-03-03T10:35:54Z,promise:0;async:7,user-journey-tests/specs/landing.spec.js:7
https://api.github.com/repos/GoogleCloudPlatform/nodejs-docs-samples,GoogleCloudPlatform/nodejs-docs-samples,https://github.com/GoogleCloudPlatform/nodejs-docs-samples/pull/4001,davidcavazos,chore: fix flaky tests,speech/system-test/recognize.test.js;translate/test/translate.test.js;translate/test/v3/translate_translate_text.test.js;translate/test/v3beta1/translate_translate_text_beta.test.js,flaky test,describe(;it(,async,30,10,237,4,4,2025-02-28T23:11:57Z,2025-03-01T01:00:59Z,promise:0;async:30,speech/system-test/recognize.test.js:22;translate/test/translate.test.js:6;translate/test/v3/translate_translate_text.test.js:1;translate/test/v3beta1/translate_translate_text_beta.test.js:1
https://api.github.com/repos/advplyr/audiobookshelf,advplyr/audiobookshelf,https://github.com/advplyr/audiobookshelf/pull/4055,nichwall,Fix: flaky 2.15.0 migration test,test/server/migrations/v2.15.0-series-column-unique.test.js,flaky test,describe(;it(,async,10,1,18,1,1,2025-02-27T06:00:28Z,2025-02-28T00:28:22Z,promise:0;async:10,test/server/migrations/v2.15.0-series-column-unique.test.js:10
https://api.github.com/repos/parse-community/parse-server,parse-community/parse-server,https://github.com/parse-community/parse-server/pull/9634,dplewis,fix: Parse Server doesn't shutdown gracefully,spec/EnableExpressErrorHandler.spec.js;spec/ParseAPI.spec.js;spec/ParseConfigKey.spec.js;spec/ParseGraphQLServer.spec.js;spec/ParseLiveQuery.spec.js;spec/ParseQuery.FullTextSearch.spec.js;spec/ParseServer.spec.js;spec/ParseServerRESTController.spec.js;spec/PushController.spec.js;spec/SchemaPerformance.spec.js;spec/SecurityCheckGroups.spec.js;spec/batch.spec.js;spec/index.spec.js,flaky test,describe(;it(,async;promise,514,19,548,13,13,2025-03-11T15:47:09Z,2025-03-27T20:38:51Z,promise:90;async:424,spec/EnableExpressErrorHandler.spec.js:1;spec/ParseAPI.spec.js:15;spec/ParseConfigKey.spec.js:7;spec/ParseGraphQLServer.spec.js:284;spec/ParseLiveQuery.spec.js:70;spec/ParseQuery.FullTextSearch.spec.js:14;spec/ParseServer.spec.js:4;spec/ParseServerRESTController.spec.js:24;spec/PushController.spec.js:34;spec/SchemaPerformance.spec.js:16;spec/SecurityCheckGroups.spec.js:7;spec/batch.spec.js:7;spec/index.spec.js:31
https://api.github.com/repos/cqframework/cql-execution,cqframework/cql-execution,https://github.com/cqframework/cql-execution/pull/336,rdingwell,Exec args race condition fix,test/elm/reusable/reusable-test.ts,race condition,describe(;it(,async,22,5,418,1,1,2025-03-10T15:47:32Z,2025-04-01T17:57:13Z,promise:0;async:22,test/elm/reusable/reusable-test.ts:22
